stimulus,word_index,word_index_in_sentence,word_id,word,sentence_index,sentence_id,sentence,average_TRT
lit_magicmountain_6_page_5,13,13,lit_magicmountain_6_page_5_13,împlinit,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",0.0
lit_magicmountain_6_page_5,14,14,lit_magicmountain_6_page_5_14,și,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",0.0
lit_magicmountain_6_page_5,15,15,lit_magicmountain_6_page_5_15,mai,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",146.0
lit_magicmountain_6_page_5,16,16,lit_magicmountain_6_page_5_16,legendar,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",382.0
lit_magicmountain_6_page_5,17,17,lit_magicmountain_6_page_5_17,cu,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",89.25
lit_magicmountain_6_page_5,18,18,lit_magicmountain_6_page_5_18,cât,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",105.5
lit_magicmountain_6_page_5,19,19,lit_magicmountain_6_page_5_19,se,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",51.25
lit_magicmountain_6_page_5,20,20,lit_magicmountain_6_page_5_20,desfășoară,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",456.5
lit_magicmountain_6_page_5,21,21,lit_magicmountain_6_page_5_21,mai,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",107.75
lit_magicmountain_6_page_5,22,22,lit_magicmountain_6_page_5_22,apropiat,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",474.25
lit_magicmountain_6_page_5,23,23,lit_magicmountain_6_page_5_23,de,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",56.5
lit_magicmountain_6_page_5,24,24,lit_magicmountain_6_page_5_24,„odinioară”?,0,lit_magicmountain_6_page_5_0,"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?",662.75
lit_magicmountain_6_page_5,25,0,lit_magicmountain_6_page_5_25,Pe,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",0.0
lit_magicmountain_6_page_5,26,1,lit_magicmountain_6_page_5_26,deasupra,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",414.5
lit_magicmountain_6_page_5,27,2,lit_magicmountain_6_page_5_27,s-ar,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",157.75
lit_magicmountain_6_page_5,28,3,lit_magicmountain_6_page_5_28,putea,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",388.75
lit_magicmountain_6_page_5,29,4,lit_magicmountain_6_page_5_29,ca,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",112.75
lit_magicmountain_6_page_5,30,5,lit_magicmountain_6_page_5_30,această,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",403.25
lit_magicmountain_6_page_5,31,6,lit_magicmountain_6_page_5_31,povestire,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",172.5
lit_magicmountain_6_page_5,32,7,lit_magicmountain_6_page_5_32,a,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",0.0
lit_magicmountain_6_page_5,33,8,lit_magicmountain_6_page_5_33,noastră,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",274.25
lit_magicmountain_6_page_5,34,9,lit_magicmountain_6_page_5_34,să,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",82.75
lit_magicmountain_6_page_5,35,10,lit_magicmountain_6_page_5_35,aparțină,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",314.0
lit_magicmountain_6_page_5,36,11,lit_magicmountain_6_page_5_36,în,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",178.0
lit_magicmountain_6_page_5,37,12,lit_magicmountain_6_page_5_37,alte,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",65.75
lit_magicmountain_6_page_5,38,13,lit_magicmountain_6_page_5_38,"privințe,",1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",481.0
lit_magicmountain_6_page_5,39,14,lit_magicmountain_6_page_5_39,și,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",206.25
lit_magicmountain_6_page_5,40,15,lit_magicmountain_6_page_5_40,chiar,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",242.5
lit_magicmountain_6_page_5,41,16,lit_magicmountain_6_page_5_41,prin,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",246.25
lit_magicmountain_6_page_5,42,17,lit_magicmountain_6_page_5_42,natura,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",237.75
lit_magicmountain_6_page_5,43,18,lit_magicmountain_6_page_5_43,ei,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",0.0
lit_magicmountain_6_page_5,44,19,lit_magicmountain_6_page_5_44,"intimă,",1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",395.75
lit_magicmountain_6_page_5,45,20,lit_magicmountain_6_page_5_45,mai,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",97.75
lit_magicmountain_6_page_5,46,21,lit_magicmountain_6_page_5_46,mult,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",103.75
lit_magicmountain_6_page_5,47,22,lit_magicmountain_6_page_5_47,sau,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",104.25
lit_magicmountain_6_page_5,48,23,lit_magicmountain_6_page_5_48,mai,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",136.25
lit_magicmountain_6_page_5,49,24,lit_magicmountain_6_page_5_49,puțin,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",237.75
lit_magicmountain_6_page_5,50,25,lit_magicmountain_6_page_5_50,legendei.,1,lit_magicmountain_6_page_5_1,"Pe deasupra s-ar putea ca această povestire a noastră să aparțină în alte privințe, și chiar prin natura ei intimă, mai mult sau mai puțin legendei.",519.5
lit_magicmountain_6_page_5,51,0,lit_magicmountain_6_page_5_51,Vom,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",96.75
lit_magicmountain_6_page_5,52,1,lit_magicmountain_6_page_5_52,relata-o,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",1143.25
lit_magicmountain_6_page_5,53,2,lit_magicmountain_6_page_5_53,în,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",251.0
lit_magicmountain_6_page_5,54,3,lit_magicmountain_6_page_5_54,"amănunțime,",2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",612.5
lit_magicmountain_6_page_5,55,4,lit_magicmountain_6_page_5_55,cu,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",68.75
lit_magicmountain_6_page_5,56,5,lit_magicmountain_6_page_5_56,îngrijire,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",229.75
lit_magicmountain_6_page_5,57,6,lit_magicmountain_6_page_5_57,și,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",0.0
lit_magicmountain_6_page_5,58,7,lit_magicmountain_6_page_5_58,cu,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",60.0
lit_magicmountain_6_page_5,59,8,lit_magicmountain_6_page_5_59,cea,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",165.75
lit_magicmountain_6_page_5,60,9,lit_magicmountain_6_page_5_60,mai,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",62.5
lit_magicmountain_6_page_5,61,10,lit_magicmountain_6_page_5_61,mare,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",218.75
lit_magicmountain_6_page_5,62,11,lit_magicmountain_6_page_5_62,băgare,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",291.5
lit_magicmountain_6_page_5,63,12,lit_magicmountain_6_page_5_63,de,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",0.0
lit_magicmountain_6_page_5,64,13,lit_magicmountain_6_page_5_64,"seamă,",2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",173.75
lit_magicmountain_6_page_5,65,14,lit_magicmountain_6_page_5_65,dar,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",427.25
lit_magicmountain_6_page_5,66,15,lit_magicmountain_6_page_5_66,"oare,",2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",46.75
lit_magicmountain_6_page_5,67,16,lit_magicmountain_6_page_5_67,în,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",0.0
lit_magicmountain_6_page_5,68,17,lit_magicmountain_6_page_5_68,"adevăr,",2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",526.25
lit_magicmountain_6_page_5,69,18,lit_magicmountain_6_page_5_69,plăcerea,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",335.5
lit_magicmountain_6_page_5,70,19,lit_magicmountain_6_page_5_70,sau,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",225.25
lit_magicmountain_6_page_5,71,20,lit_magicmountain_6_page_5_71,plictiseala,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",344.25
lit_magicmountain_6_page_5,72,21,lit_magicmountain_6_page_5_72,ce,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",86.25
lit_magicmountain_6_page_5,73,22,lit_magicmountain_6_page_5_73,ne-o,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",185.0
lit_magicmountain_6_page_5,74,23,lit_magicmountain_6_page_5_74,provoacă,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",264.25
lit_magicmountain_6_page_5,75,24,lit_magicmountain_6_page_5_75,au,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",39.25
lit_magicmountain_6_page_5,76,25,lit_magicmountain_6_page_5_76,atârnat,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",553.75
lit_magicmountain_6_page_5,77,26,lit_magicmountain_6_page_5_77,vreodată,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",270.0
lit_magicmountain_6_page_5,78,27,lit_magicmountain_6_page_5_78,de,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",49.5
lit_magicmountain_6_page_5,79,28,lit_magicmountain_6_page_5_79,spațiul,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",269.25
lit_magicmountain_6_page_5,80,29,lit_magicmountain_6_page_5_80,și,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",106.75
lit_magicmountain_6_page_5,81,30,lit_magicmountain_6_page_5_81,de,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",35.75
lit_magicmountain_6_page_5,82,31,lit_magicmountain_6_page_5_82,timpul,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",214.5
lit_magicmountain_6_page_5,83,32,lit_magicmountain_6_page_5_83,pe,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",36.5
lit_magicmountain_6_page_5,84,33,lit_magicmountain_6_page_5_84,care,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",168.75
lit_magicmountain_6_page_5,85,34,lit_magicmountain_6_page_5_85,le-au,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",249.5
lit_magicmountain_6_page_5,86,35,lit_magicmountain_6_page_5_86,cerut,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",180.25
lit_magicmountain_6_page_5,87,36,lit_magicmountain_6_page_5_87,cu,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",43.5
lit_magicmountain_6_page_5,88,37,lit_magicmountain_6_page_5_88,stăruință?,2,lit_magicmountain_6_page_5_2,"Vom relata-o în amănunțime, cu îngrijire și cu cea mai mare băgare de seamă, dar oare, în adevăr, plăcerea sau plictiseala ce ne-o provoacă au atârnat vreodată de spațiul și de timpul pe care le-au cerut cu stăruință?",376.25
lit_magicmountain_6_page_5,89,0,lit_magicmountain_6_page_5_89,Fără,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",56.25
lit_magicmountain_6_page_5,90,1,lit_magicmountain_6_page_5_90,a,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",83.75
lit_magicmountain_6_page_5,91,2,lit_magicmountain_6_page_5_91,ne,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",56.75
lit_magicmountain_6_page_5,92,3,lit_magicmountain_6_page_5_92,teme,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",185.5
lit_magicmountain_6_page_5,93,4,lit_magicmountain_6_page_5_93,că,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",40.75
lit_magicmountain_6_page_5,94,5,lit_magicmountain_6_page_5_94,ne,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",53.5
lit_magicmountain_6_page_5,95,6,lit_magicmountain_6_page_5_95,expunem,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",235.5
lit_magicmountain_6_page_5,96,7,lit_magicmountain_6_page_5_96,învinuirii,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",553.25
lit_magicmountain_6_page_5,97,8,lit_magicmountain_6_page_5_97,de-a,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",80.0
lit_magicmountain_6_page_5,98,9,lit_magicmountain_6_page_5_98,fi,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",373.75
lit_magicmountain_6_page_5,99,10,lit_magicmountain_6_page_5_99,exagerat,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",332.75
lit_magicmountain_6_page_5,100,11,lit_magicmountain_6_page_5_100,de,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",52.25
lit_magicmountain_6_page_5,101,12,lit_magicmountain_6_page_5_101,"meticuloși,",3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",400.5
lit_magicmountain_6_page_5,102,13,lit_magicmountain_6_page_5_102,înclinăm,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",230.5
lit_magicmountain_6_page_5,103,14,lit_magicmountain_6_page_5_103,dimpotrivă,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",438.0
lit_magicmountain_6_page_5,104,15,lit_magicmountain_6_page_5_104,să,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",37.0
lit_magicmountain_6_page_5,105,16,lit_magicmountain_6_page_5_105,credem,3,lit_magicmountain_6_page_5_3,"Fără a ne teme că ne expunem învinuirii de-a fi exagerat de meticuloși, înclinăm dimpotrivă să credem că plăcut cu adevărat este numai ceea ce-i lucrat cu îngrijire.",86.0
