stimulus,word_index,word_index_in_sentence,word,sentence,surprisal
lit_brokenapril_9_page_10,24,8,să,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",0.0035216839752251
lit_brokenapril_9_page_10,25,9,vă,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",0.2188669461437536
lit_brokenapril_9_page_10,26,10,satisfacă,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",9.428982532092894
lit_brokenapril_9_page_10,27,11,pe,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",0.0005575895007178
lit_brokenapril_9_page_10,28,12,amândoi,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",3.268629483548604
lit_brokenapril_9_page_10,29,13,și,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",3.319403428620061
lit_brokenapril_9_page_10,30,14,mai,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",0.0022166666163944
lit_brokenapril_9_page_10,31,15,ales,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",0.6778678793229875
lit_brokenapril_9_page_10,32,16,pe,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",0.0454543519299624
lit_brokenapril_9_page_10,33,17,Besian.,"mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",12.165289301830844
lit_brokenapril_9_page_2,0,0,Munții,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",3.51513323246658
lit_brokenapril_9_page_2,1,1,propriu-zis,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",13.163167861848136
lit_brokenapril_9_page_2,2,2,nu,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.0011474945175434
lit_brokenapril_9_page_2,3,3,apăruseră,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",16.62333803147659
lit_brokenapril_9_page_2,4,4,"încă,","Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",20.46885523677556
lit_brokenapril_9_page_2,5,5,dar,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.6800376984151009
lit_brokenapril_9_page_2,6,6,se,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",1.2688527384758503
lit_brokenapril_9_page_2,7,7,simțea,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",2.0147149844921683
lit_brokenapril_9_page_2,8,8,umbra,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.8637061463639624
lit_brokenapril_9_page_2,9,9,lor,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.4062747054231003
lit_brokenapril_9_page_2,10,10,amenințătoare,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",16.83345485931826
lit_brokenapril_9_page_2,11,11,și,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.9372043117727066
lit_brokenapril_9_page_2,12,12,se,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.0194947348330843
lit_brokenapril_9_page_2,13,13,părea,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",1.2559585682467054
lit_brokenapril_9_page_2,14,14,că,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.0031301237448752
lit_brokenapril_9_page_2,15,15,tocmai,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.5729118833756495
lit_brokenapril_9_page_2,16,16,această,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.177342721060979
lit_brokenapril_9_page_2,17,17,"umbră,","Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",16.367139775263368
lit_brokenapril_9_page_2,18,18,deși,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",6.171448776732108
lit_brokenapril_9_page_2,19,19,respingea,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",17.138154977708897
lit_brokenapril_9_page_2,20,20,orice,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.3792772179461933
lit_brokenapril_9_page_2,21,21,legătură,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.8078587687112456
lit_brokenapril_9_page_2,22,22,între,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.3992202569731277
lit_brokenapril_9_page_2,23,23,podiș,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",14.096701292568724
lit_brokenapril_9_page_2,24,24,și,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.0023475803528641
lit_brokenapril_9_page_2,25,25,lumea,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",6.327767507307627
lit_brokenapril_9_page_2,26,26,"munților,","Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",16.687528996565643
lit_brokenapril_9_page_2,27,27,îl,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.0680438486189226
lit_brokenapril_9_page_2,28,28,împiedica,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",4.307477823786512
lit_brokenapril_9_page_2,29,29,să,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.0020155821400579
lit_brokenapril_9_page_2,30,30,fie,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",0.7096970415287185
lit_brokenapril_9_page_2,31,31,clasificat,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",8.09081720706003
lit_brokenapril_9_page_2,32,32,drept,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",3.873202276808462
lit_brokenapril_9_page_2,33,33,câmpie,"Munții, propriu-zis, nu apăruseră încă, dar se simțea umbra lor amenințătoare și se părea că tocmai această umbră, deși respingea orice legătură între podiș și lumea munților, îl împiedica să fie clasificat drept câmpie.",16.542851615190017
lit_brokenapril_9_page_2,34,0,Era,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",2.0829376491702254
lit_brokenapril_9_page_2,35,1,deci,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",5.947445713055723
lit_brokenapril_9_page_2,36,2,o,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",0.0165561267267992
lit_brokenapril_9_page_2,37,3,regiune,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",3.743085027466869
lit_brokenapril_9_page_2,38,4,de,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",0.7329894793407495
lit_brokenapril_9_page_2,39,5,"frontieră,","Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",14.12687857328994
lit_brokenapril_9_page_2,40,6,stearpă,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",13.890026392731166
lit_brokenapril_9_page_2,41,7,și,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",1.304176264400853
lit_brokenapril_9_page_2,42,8,aproape,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",1.7676068876760538
lit_brokenapril_9_page_2,43,9,nelocuită,"Era, deci, o regiune de frontieră, stearpă și aproape nelocuită.",12.45123134882345
lit_brokenapril_9_page_3,0,0,Când,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,10.197055157036012
lit_brokenapril_9_page_3,1,1,și,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,1.832425354257238
lit_brokenapril_9_page_3,2,2,când,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,0.0780261693643245
lit_brokenapril_9_page_3,3,3,stropi,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,19.789831066547908
lit_brokenapril_9_page_3,4,4,minusculi,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,16.601037817464636
lit_brokenapril_9_page_3,5,5,de,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,0.0043128857681183
lit_brokenapril_9_page_3,6,6,ploaie,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,0.2131665508433012
lit_brokenapril_9_page_3,7,7,brumau,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,12.82286914134422
lit_brokenapril_9_page_3,8,8,ferestrele,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,5.491846773293883
lit_brokenapril_9_page_3,9,9,trăsurii.,Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.,13.710887730375047
lit_brokenapril_9_page_3,10,0,—,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",12.094539357440931
lit_brokenapril_9_page_3,11,1,Stâncile,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",4.8753731699453535
lit_brokenapril_9_page_3,12,2,"Blestemate,","— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",4.718748829045656
lit_brokenapril_9_page_3,13,3,spuse,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",2.8106955727110328
lit_brokenapril_9_page_3,14,4,el,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",2.204268270256098
lit_brokenapril_9_page_3,15,5,în,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",0.0036107328631439
lit_brokenapril_9_page_3,16,6,șoaptă,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",13.266343187837334
lit_brokenapril_9_page_3,17,7,șovăind,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",8.643928241555713
lit_brokenapril_9_page_3,18,8,așa,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",0.975640299627068
lit_brokenapril_9_page_3,19,9,cum,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",0.3291932547089364
lit_brokenapril_9_page_3,20,10,pronunți,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",11.552191069316232
lit_brokenapril_9_page_3,21,11,numele,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",0.02190597111908
lit_brokenapril_9_page_3,22,12,cuiva,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",5.888540170491849
lit_brokenapril_9_page_3,23,13,a,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",0.0061918309403544
lit_brokenapril_9_page_3,24,14,cărui,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",0.0586250234259997
lit_brokenapril_9_page_3,25,15,apariție,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",8.370817721797328
lit_brokenapril_9_page_3,26,16,ai,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",0.1567237443905891
lit_brokenapril_9_page_3,27,17,așteptat-o,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",15.75713380635114
lit_brokenapril_9_page_3,28,18,îndelung.,"— Stâncile Blestemate, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",7.285679008493321
lit_brokenapril_9_page_3,29,0,Simți,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,4.836120339586452
lit_brokenapril_9_page_3,30,1,cum,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,3.520246868054871
lit_brokenapril_9_page_3,31,2,cele,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,1.522618209036776
lit_brokenapril_9_page_3,32,3,două,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,0.8516906934508295
lit_brokenapril_9_page_3,33,4,cuvinte,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,2.7217480766843707
lit_brokenapril_9_page_3,34,5,îi,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,0.0231889937831656
lit_brokenapril_9_page_3,35,6,provoacă,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,2.7963013129016026
lit_brokenapril_9_page_3,36,7,femeii,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,5.157536378796604
lit_brokenapril_9_page_3,37,8,o,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,0.0124980418498822
lit_brokenapril_9_page_3,38,9,tresărire,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,17.74637234502564
lit_brokenapril_9_page_3,39,10,vizibilă,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,14.92472602781186
lit_brokenapril_9_page_3,40,11,și,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,0.9415243030932412
lit_brokenapril_9_page_3,41,12,reacția,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,5.84543310162591
lit_brokenapril_9_page_3,42,13,ei,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,0.9808818606011452
lit_brokenapril_9_page_3,43,14,îl,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,2.092309333676794
lit_brokenapril_9_page_3,44,15,încântă,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,10.331020256827728
lit_brokenapril_9_page_4,0,0,Ea,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,4.117605559861946
lit_brokenapril_9_page_4,1,1,se,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,0.0092285475023434
lit_brokenapril_9_page_4,2,2,apleacă,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,13.778484858583084
lit_brokenapril_9_page_4,3,3,spre,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,0.5908757142182938
lit_brokenapril_9_page_4,4,4,el,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,1.0757348645841636
lit_brokenapril_9_page_4,5,5,să,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,0.0055270893801623
lit_brokenapril_9_page_4,6,6,vadă,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,0.776048685961944
lit_brokenapril_9_page_4,7,7,mai,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,0.1168469927045241
lit_brokenapril_9_page_4,8,8,bine,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,0.4276268228865761
lit_brokenapril_9_page_4,9,9,și,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,2.3416672286023514
lit_brokenapril_9_page_4,10,10,Besian,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,12.82709963504451
lit_brokenapril_9_page_4,11,11,îi,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,1.3767260954549043
lit_brokenapril_9_page_4,12,12,simți,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,5.041224995710446
lit_brokenapril_9_page_4,13,13,parfumul,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,6.425067110625679
lit_brokenapril_9_page_4,14,14,cefei.,Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.,16.126273162509996
lit_brokenapril_9_page_4,15,0,—,— Unde?,7.548007799174405
lit_brokenapril_9_page_4,16,1,Unde?,— Unde?,1.8271283163297596
lit_brokenapril_9_page_4,17,0,El,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",9.593105902393544
lit_brokenapril_9_page_4,18,1,făcu,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.164772048197003
lit_brokenapril_9_page_4,19,2,un,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.502152425751035
lit_brokenapril_9_page_4,20,3,"semn,","El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",16.39224832502906
lit_brokenapril_9_page_4,21,4,apoi,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.965636761993496
lit_brokenapril_9_page_4,22,5,îi,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",1.69067825397109
lit_brokenapril_9_page_4,23,6,arătă,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",12.320996335862285
lit_brokenapril_9_page_4,24,7,cu,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",2.8632488306956727
lit_brokenapril_9_page_4,25,8,mâna,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",4.525315820507016
lit_brokenapril_9_page_4,26,9,"într-acolo,","El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",17.496771971977516
lit_brokenapril_9_page_4,27,10,dar,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",2.0187057060766094
lit_brokenapril_9_page_4,28,11,în,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.1987343031118837
lit_brokenapril_9_page_4,29,12,direcția,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",7.003298870328977
lit_brokenapril_9_page_4,30,13,aceea,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.7238973246199547
lit_brokenapril_9_page_4,31,14,ea,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",3.035530096244925
lit_brokenapril_9_page_4,32,15,nu,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.0023006395220397
lit_brokenapril_9_page_4,33,16,zări,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",5.265494305860122
lit_brokenapril_9_page_4,34,17,nimic,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.0504654410035585
lit_brokenapril_9_page_4,35,18,altceva,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.1339973037612686
lit_brokenapril_9_page_4,36,19,decât,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.0176851836268269
lit_brokenapril_9_page_4,37,20,o,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.0219074553386109
lit_brokenapril_9_page_4,38,21,îmbulzeală,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",18.19086492777936
lit_brokenapril_9_page_4,39,22,de,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",0.824633804484171
lit_brokenapril_9_page_4,40,23,neguri,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.",10.986473540445086
lit_brokenapril_9_page_4,41,0,—,"— Nu e nimic clar, îi explică el.",11.970645701027903
lit_brokenapril_9_page_4,42,1,Nu,"— Nu e nimic clar, îi explică el.",0.2984066073775045
lit_brokenapril_9_page_4,43,2,e,"— Nu e nimic clar, îi explică el.",1.4906930078239111
lit_brokenapril_9_page_4,44,3,nimic,"— Nu e nimic clar, îi explică el.",2.271279172027526
lit_brokenapril_9_page_4,45,4,"clar,","— Nu e nimic clar, îi explică el.",2.1508418563269127
lit_brokenapril_9_page_4,46,5,îi,"— Nu e nimic clar, îi explică el.",3.834284236184248
lit_brokenapril_9_page_4,47,6,explică,"— Nu e nimic clar, îi explică el.",5.909997128291979
lit_brokenapril_9_page_4,48,7,el.,"— Nu e nimic clar, îi explică el.",3.0107879456082247
lit_brokenapril_9_page_4,49,0,Mai,Mai avem încă destul de mers.,1.476277495855651
lit_brokenapril_9_page_4,50,1,avem,Mai avem încă destul de mers.,1.0003119242553904
lit_brokenapril_9_page_4,51,2,încă,Mai avem încă destul de mers.,1.0729167014473129
lit_brokenapril_9_page_4,52,3,destul,Mai avem încă destul de mers.,7.2357151578278
lit_brokenapril_9_page_4,53,4,de,Mai avem încă destul de mers.,0.0016371715208194
lit_brokenapril_9_page_4,54,5,mers.,Mai avem încă destul de mers.,11.35850451705804
lit_brokenapril_9_page_5,0,0,Ea,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,3.6478662986380375
lit_brokenapril_9_page_5,1,1,își,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,0.1158334876379134
lit_brokenapril_9_page_5,2,2,puse,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,1.1059621792413532
lit_brokenapril_9_page_5,3,3,iar,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,4.970098119167076
lit_brokenapril_9_page_5,4,4,mâna,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,1.0911668960050862
lit_brokenapril_9_page_5,5,5,peste,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,1.877966694409259
lit_brokenapril_9_page_5,6,6,mâna,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,6.673112205305074
lit_brokenapril_9_page_5,7,7,lui,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,1.4784750380654117
